date,row_index,within_date_order,innovation,innovation_variance,innovation_model_units,innovation_variance_model_units,carry_innovation,standardized_innovation,observation_noise_model
2023-05-04,755,3,-0.003015152026300815,2.5449852547647702e-05,-0.003015152026300815,2.5449852547647702e-05,0.004808477741290188,0.7670187807440951,constant_log_futures
2023-05-05,756,0,0.0005981219188968413,6.292343617541222e-06,0.0005981219188968413,6.292343617541222e-06,-0.014594174821082929,0.23844240988056187,constant_log_futures
2023-05-05,757,1,0.0003166936331627343,1.7432900641693804e-05,0.0003166936331627343,1.7432900641693804e-05,-0.0025757748830569057,-0.3085106624585094,constant_log_futures
2023-05-05,758,2,0.0003894328787004443,2.3340962871135766e-05,0.0003894328787004443,2.3340962871135766e-05,-0.0010217378753000906,-0.07606126323010301,constant_log_futures
2023-05-05,759,3,0.0002613278911161518,2.5416991574396663e-05,0.0002613278911161518,2.5416991574396663e-05,-0.00041950003573908574,-0.0722569248298575,constant_log_futures
2023-05-08,760,0,-0.001367236534521998,5.553825456964456e-06,-0.001367236534521998,5.553825456964456e-06,0.03706730160259639,-0.5801596780718025,constant_log_futures
2023-05-08,761,1,-0.002463588033820671,1.7098602504649302e-05,-0.002463588033820671,1.7098602504649302e-05,0.020728120008698062,-0.17740402396569555,constant_log_futures
2023-05-08,762,2,-0.0025170117401408848,2.331556205242183e-05,-0.0025170117401408848,2.331556205242183e-05,0.006675552876025825,0.1382784718642104,constant_log_futures
2023-05-08,763,3,-0.0002164319786390808,2.538437785633985e-05,-0.0002164319786390808,2.538437785633985e-05,0.000349731144290965,1.473358783602484,constant_log_futures
2023-05-09,764,0,0.0021304625785829555,4.823349579512852e-06,0.0021304625785829555,4.823349579512852e-06,-0.06497910864678014,0.9700621077539467,constant_log_futures
2023-05-09,765,1,0.002687477098798689,1.6745016206637188e-05,0.002687477098798689,1.6745016206637188e-05,-0.02341944328953143,-0.37805405206494186,constant_log_futures
2023-05-09,766,2,0.0032868721568484584,2.3290305759443167e-05,0.0032868721568484584,2.3290305759443167e-05,-0.008813151717263998,-0.005734163840660763,constant_log_futures
2023-05-09,767,3,0.004213523029021933,2.5352005533422604e-05,0.004213523029021933,2.5352005533422604e-05,-0.0068539974605423435,0.6142446257377432,constant_log_futures
2023-05-10,768,0,-4.620619496279284e-05,4.1104415759035345e-06,-4.620619496279284e-05,4.1104415759035345e-06,0.0016106159387030649,-0.022790610891398045,constant_log_futures
