date,contract,expiry,sessions_to_expiry,tau,spot,futures_price,implied_carry,predicted_carry,fitted_carry,carry_prediction_error,carry_residual,predicted_futures_price,fitted_futures_price,futures_prediction_error,futures_residual,standardized_marginal_prediction_error,observation_noise_model,observation_noise_carry_sd
2025-03-04,IM2506,2025-06-20,73.0,0.29918032786885246,6357.628,6107.2,0.14832350010860115,0.1297850804879258,0.14659479550707274,0.018538419620675345,0.001728704601528408,6141.1666574676565,6110.3594266460095,-33.96665746765666,-3.159426646009706,1.1643660320480205,constant_log_futures,0.0032569677368741055
2025-03-04,IM2509,2025-09-19,138.0,0.5655737704918032,6357.628,5958.6,0.12860891759569287,0.1201475693569128,0.12890830808729084,0.008461348238780073,-0.00029939049159796727,5987.183317794771,5957.591131116634,-28.583317794770664,1.008868883366631,0.9574545623400985,constant_log_futures,0.0017228887303754328
2025-03-05,IM2503,2025-03-21,12.0,0.04918032786885246,6398.237,6313.0,0.2867001803935963,0.21673803271191575,0.25359114022624835,0.06996214768168055,0.03310904016734795,6334.758938665484,6323.287916518541,-21.758938665483583,-10.287916518541351,1.236094751366211,constant_log_futures,0.019813220399317474
2025-03-05,IM2504,2025-04-18,31.0,0.12704918032786885,6398.237,6259.8,0.18617149997229063,0.1775922015623987,0.20071111409416714,0.008579298409891939,-0.014539614121876515,6266.626857058741,6248.247282776517,-6.826857058740643,11.552717223483342,0.25903206017064473,constant_log_futures,0.007669633702961603
2025-03-05,IM2506,2025-06-20,72.0,0.29508196721311475,6398.237,6129.6,0.1593595728264719,0.144911164734954,0.15704342177890807,0.0144484080915179,0.0023161510475638303,6155.7891216467015,6133.790734060781,-26.189121646701096,-4.190734060780414,0.8957470731084775,constant_log_futures,0.0033022033998862457
2025-03-05,IM2509,2025-09-19,137.0,0.5614754098360656,6398.237,5976.6,0.13541340132777432,0.12789438178793075,0.13509330494805105,0.007519019539843574,0.00032009637972327254,6001.885014524735,5977.674248414223,-25.285014524734834,-1.0742484142228932,0.8451806929426265,constant_log_futures,0.0017354645605241583
2025-03-06,IM2503,2025-03-21,11.0,0.045081967213114756,6534.971,6475.8,0.21576043566740985,0.24851588674216213,0.20371859899629013,-0.03275545107475228,0.012041836671119716,6466.244371585936,6479.316469918654,9.555628414063904,-3.5164699186534563,-0.5574783426081505,constant_log_futures,0.02161442225380088
2025-03-06,IM2504,2025-04-18,30.0,0.12295081967213115,6534.971,6420.6,0.1576048835712568,0.19708752027893284,0.17088394716535169,-0.039482636707676044,-0.013279063594094892,6389.50722439594,6410.125820515469,31.09277560406008,10.474179484531305,-1.1641301356256204,constant_log_futures,0.00792528815972699
2025-03-06,IM2506,2025-06-20,71.0,0.29098360655737704,6534.971,6287.8,0.14650458289989474,0.1548972878807068,0.1433681238884495,-0.008392704980812071,0.0031364590114452418,6272.46304995769,6293.541231439154,15.336950042310491,-5.741231439154035,-0.5135002724271016,constant_log_futures,0.003348713306926897
2025-03-06,IM2509,2025-09-19,136.0,0.5573770491803278,6534.971,6130.0,0.12877537435177625,0.13381149889214555,0.12865576140257784,-0.005036124540369308,0.00011961294919840548,6112.817093621159,6130.408697736342,17.182906378840926,-0.4086977363422193,-0.5623022796764692,constant_log_futures,0.001748225329351542
