date,mean_carry_residual,mean_abs_carry_residual,carry_rmse,mean_futures_residual,futures_rmse,n_contracts
2023-12-15,-0.0007299924426467976,0.006928249584055445,0.008489504216144911,9.161638278286773,19.289536847820784,3
2023-12-18,-0.0035614904303949424,0.0049157359852589205,0.006370120688212104,8.530774252246374,16.509499464458255,4
2023-12-19,-0.002435198645993562,0.005460240957882551,0.007123368616811872,8.86700423303364,18.582928623087824,4
2023-12-20,-0.002850634673031595,0.0036016939786593424,0.005492564018799569,7.6407175326583,14.699269893788857,4
2023-12-21,-0.000583537890643325,0.007393620099778099,0.007923364824712646,7.122890972327696,16.710378882722807,4
2023-12-22,-0.002922405191308807,0.004891819588792675,0.005308056856335715,5.766442440274432,10.753538511666507,4
2023-12-25,0.00044006358363736855,0.003938961105730995,0.0043436426885826865,1.9140726782641195,8.237894692417216,4
2023-12-26,-0.0009587818597896168,0.004427863504628173,0.004959065631551633,3.300807929526627,8.224469516954903,4
2023-12-27,-0.00035738503575859573,0.004838850506372384,0.004972927298489433,4.168057544891326,8.870295411615686,4
2023-12-28,-0.0033132711558491587,0.00620858034007839,0.007142956971897751,4.55053291020613,8.87967031201847,4
2023-12-29,-0.0014164096184014342,0.008249949670555513,0.009523660079287656,1.358029042903354,7.457697408778737,4
2024-01-02,0.0006879110827999919,0.011488722159690958,0.01197478433083628,8.43674531503575,18.728928739984966,4
2024-01-03,-0.002367553325002561,0.006710516898372376,0.00793743332042627,8.213278733954894,16.50921936561523,4
2024-01-04,-0.001855727058691789,0.005810987487411504,0.007544065565246655,8.082954217228234,15.828080116981452,4
2024-01-05,-0.0008535705068099444,0.007250027548207012,0.007514684812924787,3.165965158265635,10.487694921286257,4
2024-01-08,-0.0003960241327985829,0.03902667620190729,0.04571083972360559,25.145026813392633,43.07620983230532,4
2024-01-09,-0.009318010175800029,0.021687733955015304,0.022922305527834495,21.61334988462363,33.385848962544436,4
2024-01-10,-0.00712273040724087,0.015103517170575492,0.015958636743236047,15.539016175217967,24.02404610049393,4
2024-01-11,-0.006917879415794546,0.010259002355813882,0.01244710830382067,14.063377145239656,22.686167445305486,4
2024-01-12,-0.0017594108559861321,0.009801674450524156,0.01033173695989956,8.889609671162058,16.445570615248954,3
2024-01-15,-0.0015431828894715328,0.015129046698678691,0.01579628729343414,11.422665098814226,21.366685255787374,3
2024-01-16,-0.002893849460845093,0.01750620705938694,0.018147457526867923,14.496007535168852,26.08451023727225,3
2024-01-17,0.002490178106440033,0.0341254779612243,0.03945185821003298,22.939722527788035,49.553869344962465,3
2024-01-18,-0.011295137221767976,0.028929460276755404,0.029011555806105493,25.945572900216273,40.18610773100372,3
2024-01-19,-0.010543209041042325,0.033372894464778674,0.03338450665777536,26.16343941591822,40.66873697810428,3
2024-01-22,0.00992670135692178,0.03534965901057841,0.04299854644360542,19.92835142829942,57.06235765650491,3
2024-01-23,-0.01803012083788993,0.026345362650708495,0.02704206272390394,38.314639800158375,50.21214991778953,4
2024-01-24,-0.01224211747579898,0.017267140265546058,0.01802649371086764,26.045458289663202,35.23901343925797,4
2024-01-25,-0.008669924993603405,0.010015141706705625,0.013366535473513335,8.718075034864114,16.735832610342182,4
