model,date,mean_carry_residual,carry_rmse,mean_futures_residual,futures_rmse,n_contracts
exact_rho0_joint,2022-08-29,-0.0007949443689748911,0.012862154806601217,3.517866839422595,14.44433735940368,4
exact_rho0_joint,2022-08-30,-0.0008864480804367976,0.009215995322892313,-9.646970545462864,21.605316289973032,4
exact_rho0_joint,2022-08-31,0.002454756023624983,0.007062176927782884,-9.143412361687979,19.743204706371614,4
exact_rho0_joint,2022-09-01,0.0018407587760224213,0.006611071283099304,-9.396977539460295,19.189314894548012,4
exact_rho0_joint,2022-09-02,0.0004891008051355165,0.014786620806433838,2.756564241018623,10.650893157637073,4
exact_rho0_joint,2022-09-05,-0.002921344296179372,0.019151944620073774,9.240273318373966,15.812310697112057,4
exact_rho0_joint,2022-09-06,-0.004338636618796205,0.0210997794220424,13.659668113727093,19.13687677864548,4
exact_rho0_joint,2022-09-07,-0.006128231470056818,0.03355116358275135,24.46774070537049,32.04099097195342,4
exact_rho0_joint,2022-09-08,-0.0050092705642716395,0.008078121624488776,2.872078042000794,10.460062209219988,3
exact_rho0_joint,2022-09-09,-0.002494601161776568,0.006777120144983431,-2.0260283140269166,10.943901323030712,3
exact_rho0_joint,2022-09-13,0.003095890665060446,0.004390999628896781,-9.248747548308529,13.681247475673775,3
exact_rho0_joint,2022-09-14,0.0021524511276325847,0.0054199680512760804,-9.322395219592787,15.831084214393456,3
exact_rho0_joint,2022-09-15,0.006267020529242347,0.00900096554025272,-7.856362988797628,11.28055761440126,3
exact_rho0_joint,2022-09-16,0.0007708914811829689,0.0054829336199633035,1.0412890319333503,5.752615121666736,3
exact_rho0_joint,2022-09-19,0.001540558613542041,0.006711135214421658,-2.912692523294254,10.023639624201593,4
exact_rho0_joint,2022-09-20,0.0008005963729713697,0.005481100734148626,-4.102089078809286,11.723568942362773,4
exact_rho0_joint,2022-09-21,8.541650172174536e-05,0.007971113596068849,-7.119249706059236,15.843900308754321,4
exact_rho0_joint,2022-09-22,-0.0009063445468643974,0.005498296025068992,-3.0420288747563973,7.487837738030739,4
exact_rho0_joint,2022-09-23,-0.0005364558486241969,0.003803066390978044,-2.2102252130039233,5.10314729801531,4
exact_rho0_joint,2022-09-26,0.00023610420876482227,0.006335754479640249,-4.233782363558703,7.212452380528556,4
exact_rho0_joint,2022-09-27,0.0013705767836046621,0.014751875419367096,-10.207676928418323,16.08566854893077,4
exact_rho0_joint,2022-09-28,0.0012416844409491295,0.009833016116168991,-5.6997335557157385,8.525678505803313,4
