model,model_label,sessions_to_expiry,observation_noise_carry_bps,approximate_futures_noise_points_at_7500
constant_carry,Constant carry noise,202,59.84790269724523,37.15966089603546
constant_carry,Constant carry noise,203,59.84790269724523,37.34361961334257
constant_carry,Constant carry noise,204,59.84790269724523,37.527578330649675
constant_carry,Constant carry noise,205,59.84790269724523,37.71153704795678
constant_carry,Constant carry noise,206,59.84790269724523,37.89549576526389
constant_carry,Constant carry noise,207,59.84790269724523,38.079454482570995
constant_carry,Constant carry noise,208,59.84790269724523,38.263413199878094
constant_carry,Constant carry noise,209,59.84790269724523,38.4473719171852
constant_carry,Constant carry noise,210,59.84790269724523,38.631330634492315
constant_carry,Constant carry noise,211,59.84790269724523,38.81528935179942
constant_carry,Constant carry noise,212,59.84790269724523,38.99924806910652
constant_carry,Constant carry noise,213,59.84790269724523,39.183206786413635
constant_carry,Constant carry noise,214,59.84790269724523,39.367165503720734
constant_carry,Constant carry noise,215,59.84790269724523,39.55112422102784
constant_carry,Constant carry noise,216,59.84790269724523,39.73508293833495
constant_carry,Constant carry noise,217,59.84790269724523,39.919041655642054
constant_carry,Constant carry noise,218,59.84790269724523,40.10300037294916
constant_carry,Constant carry noise,219,59.84790269724523,40.286959090256275
constant_carry,Constant carry noise,220,59.84790269724523,40.470917807563374
constant_carry,Constant carry noise,221,59.84790269724523,40.65487652487048
constant_carry,Constant carry noise,222,59.84790269724523,40.83883524217759
constant_carry,Constant carry noise,223,59.84790269724523,41.02279395948469
constant_carry,Constant carry noise,224,59.84790269724523,41.2067526767918
constant_carry,Constant carry noise,225,59.84790269724523,41.39071139409891
constant_carry,Constant carry noise,226,59.84790269724523,41.574670111406014
constant_carry,Constant carry noise,227,59.84790269724523,41.75862882871312
constant_carry,Constant carry noise,228,59.84790269724523,41.94258754602023
constant_carry,Constant carry noise,229,59.84790269724523,42.12654626332733
constant_carry,Constant carry noise,230,59.84790269724523,42.31050498063444
constant_carry,Constant carry noise,231,59.84790269724523,42.49446369794154
constant_carry,Constant carry noise,232,59.84790269724523,42.67842241524865
constant_carry,Constant carry noise,233,59.84790269724523,42.86238113255576
constant_carry,Constant carry noise,234,59.84790269724523,43.04633984986286
constant_carry,Constant carry noise,235,59.84790269724523,43.23029856716997
constant_carry,Constant carry noise,236,59.84790269724523,43.414257284477074
constant_carry,Constant carry noise,237,59.84790269724523,43.59821600178418
constant_carry,Constant carry noise,238,59.84790269724523,43.78217471909129
constant_carry,Constant carry noise,239,59.84790269724523,43.966133436398394
constant_carry,Constant carry noise,240,59.84790269724523,44.150092153705494
constant_carry,Constant carry noise,241,59.84790269724523,44.33405087101261
constant_carry,Constant carry noise,242,59.84790269724523,44.518009588319714
constant_carry,Constant carry noise,243,59.84790269724523,44.70196830562682
constant_carry,Constant carry noise,244,59.84790269724523,44.88592702293393
constant_carry,Constant carry noise,245,59.84790269724523,45.06988574024103
constant_carry,Constant carry noise,246,59.84790269724523,45.253844457548134
constant_carry,Constant carry noise,247,59.84790269724523,45.43780317485525
constant_carry,Constant carry noise,248,59.84790269724523,45.621761892162354
constant_carry,Constant carry noise,249,59.84790269724523,45.805720609469454
constant_carry,Constant carry noise,250,59.84790269724523,45.98967932677656
constant_carry,Constant carry noise,251,59.84790269724523,46.173638044083674
constant_carry,Constant carry noise,252,59.84790269724523,46.357596761390774
two_bucket_carry,Two carry-noise buckets,6,353.50623021957335,6.519582114705246
two_bucket_carry,Two carry-noise buckets,7,353.50623021957335,7.6061791338227875
two_bucket_carry,Two carry-noise buckets,8,353.50623021957335,8.69277615294033
two_bucket_carry,Two carry-noise buckets,9,353.50623021957335,9.77937317205787
two_bucket_carry,Two carry-noise buckets,10,353.50623021957335,10.86597019117541
two_bucket_carry,Two carry-noise buckets,11,353.50623021957335,11.952567210292953
two_bucket_carry,Two carry-noise buckets,12,353.50623021957335,13.039164229410492
two_bucket_carry,Two carry-noise buckets,13,353.50623021957335,14.125761248528033
two_bucket_carry,Two carry-noise buckets,14,353.50623021957335,15.212358267645575
two_bucket_carry,Two carry-noise buckets,15,353.50623021957335,16.298955286763114
two_bucket_carry,Two carry-noise buckets,16,39.86224411409713,1.960438235119531
two_bucket_carry,Two carry-noise buckets,17,39.86224411409713,2.082965624814501
two_bucket_carry,Two carry-noise buckets,18,39.86224411409713,2.2054930145094724
two_bucket_carry,Two carry-noise buckets,19,39.86224411409713,2.3280204042044432
two_bucket_carry,Two carry-noise buckets,20,39.86224411409713,2.4505477938994136
two_bucket_carry,Two carry-noise buckets,21,39.86224411409713,2.5730751835943844
two_bucket_carry,Two carry-noise buckets,22,39.86224411409713,2.695602573289355
two_bucket_carry,Two carry-noise buckets,23,39.86224411409713,2.8181299629843255
two_bucket_carry,Two carry-noise buckets,24,39.86224411409713,2.9406573526792963
two_bucket_carry,Two carry-noise buckets,25,39.86224411409713,3.063184742374267
two_bucket_carry,Two carry-noise buckets,26,39.86224411409713,3.1857121320692374
two_bucket_carry,Two carry-noise buckets,27,39.86224411409713,3.308239521764208
two_bucket_carry,Two carry-noise buckets,28,39.86224411409713,3.430766911459179
two_bucket_carry,Two carry-noise buckets,29,39.86224411409713,3.5532943011541493
two_bucket_carry,Two carry-noise buckets,30,39.86224411409713,3.67582169084912
two_bucket_carry,Two carry-noise buckets,31,39.86224411409713,3.7983490805440914
two_bucket_carry,Two carry-noise buckets,32,39.86224411409713,3.920876470239062
two_bucket_carry,Two carry-noise buckets,33,39.86224411409713,4.043403859934033
two_bucket_carry,Two carry-noise buckets,34,39.86224411409713,4.165931249629002
two_bucket_carry,Two carry-noise buckets,35,39.86224411409713,4.288458639323973
two_bucket_carry,Two carry-noise buckets,36,39.86224411409713,4.410986029018945
two_bucket_carry,Two carry-noise buckets,37,39.86224411409713,4.533513418713915
two_bucket_carry,Two carry-noise buckets,38,39.86224411409713,4.6560408084088865
two_bucket_carry,Two carry-noise buckets,39,39.86224411409713,4.778568198103857
two_bucket_carry,Two carry-noise buckets,40,39.86224411409713,4.901095587798827
two_bucket_carry,Two carry-noise buckets,41,39.86224411409713,5.023622977493798
two_bucket_carry,Two carry-noise buckets,42,39.86224411409713,5.146150367188769
two_bucket_carry,Two carry-noise buckets,43,39.86224411409713,5.26867775688374
two_bucket_carry,Two carry-noise buckets,44,39.86224411409713,5.39120514657871
two_bucket_carry,Two carry-noise buckets,45,39.86224411409713,5.5137325362736815
two_bucket_carry,Two carry-noise buckets,46,39.86224411409713,5.636259925968651
two_bucket_carry,Two carry-noise buckets,47,39.86224411409713,5.758787315663622
two_bucket_carry,Two carry-noise buckets,48,39.86224411409713,5.881314705358593
two_bucket_carry,Two carry-noise buckets,49,39.86224411409713,6.003842095053564
two_bucket_carry,Two carry-noise buckets,50,39.86224411409713,6.126369484748534
two_bucket_carry,Two carry-noise buckets,51,39.86224411409713,6.248896874443505
two_bucket_carry,Two carry-noise buckets,52,39.86224411409713,6.371424264138475
two_bucket_carry,Two carry-noise buckets,53,39.86224411409713,6.493951653833446
two_bucket_carry,Two carry-noise buckets,54,39.86224411409713,6.616479043528416
two_bucket_carry,Two carry-noise buckets,55,39.86224411409713,6.739006433223388
two_bucket_carry,Two carry-noise buckets,56,39.86224411409713,6.861533822918358
two_bucket_carry,Two carry-noise buckets,57,39.86224411409713,6.984061212613329
two_bucket_carry,Two carry-noise buckets,58,39.86224411409713,7.106588602308299
two_bucket_carry,Two carry-noise buckets,59,39.86224411409713,7.22911599200327
two_bucket_carry,Two carry-noise buckets,60,39.86224411409713,7.35164338169824
two_bucket_carry,Two carry-noise buckets,61,39.86224411409713,7.4741707713932115
two_bucket_carry,Two carry-noise buckets,62,39.86224411409713,7.596698161088183
two_bucket_carry,Two carry-noise buckets,63,39.86224411409713,7.719225550783153
two_bucket_carry,Two carry-noise buckets,64,39.86224411409713,7.841752940478124
two_bucket_carry,Two carry-noise buckets,65,39.86224411409713,7.964280330173095
two_bucket_carry,Two carry-noise buckets,66,39.86224411409713,8.086807719868066
two_bucket_carry,Two carry-noise buckets,67,39.86224411409713,8.209335109563037
two_bucket_carry,Two carry-noise buckets,68,39.86224411409713,8.331862499258005
two_bucket_carry,Two carry-noise buckets,69,39.86224411409713,8.454389888952976
two_bucket_carry,Two carry-noise buckets,70,39.86224411409713,8.576917278647946
two_bucket_carry,Two carry-noise buckets,71,39.86224411409713,8.699444668342919
two_bucket_carry,Two carry-noise buckets,72,39.86224411409713,8.82197205803789
two_bucket_carry,Two carry-noise buckets,73,39.86224411409713,8.94449944773286
two_bucket_carry,Two carry-noise buckets,74,39.86224411409713,9.06702683742783
two_bucket_carry,Two carry-noise buckets,75,39.86224411409713,9.189554227122802
two_bucket_carry,Two carry-noise buckets,76,39.86224411409713,9.312081616817773
two_bucket_carry,Two carry-noise buckets,77,39.86224411409713,9.434609006512742
two_bucket_carry,Two carry-noise buckets,78,39.86224411409713,9.557136396207714
two_bucket_carry,Two carry-noise buckets,79,39.86224411409713,9.679663785902685
two_bucket_carry,Two carry-noise buckets,80,39.86224411409713,9.802191175597654
two_bucket_carry,Two carry-noise buckets,81,39.86224411409713,9.924718565292624
two_bucket_carry,Two carry-noise buckets,82,39.86224411409713,10.047245954987597
two_bucket_carry,Two carry-noise buckets,83,39.86224411409713,10.169773344682566
two_bucket_carry,Two carry-noise buckets,84,39.86224411409713,10.292300734377537
two_bucket_carry,Two carry-noise buckets,85,39.86224411409713,10.414828124072507
two_bucket_carry,Two carry-noise buckets,86,39.86224411409713,10.53735551376748
two_bucket_carry,Two carry-noise buckets,87,39.86224411409713,10.65988290346245
two_bucket_carry,Two carry-noise buckets,88,39.86224411409713,10.78241029315742
two_bucket_carry,Two carry-noise buckets,89,39.86224411409713,10.90493768285239
two_bucket_carry,Two carry-noise buckets,90,39.86224411409713,11.027465072547363
two_bucket_carry,Two carry-noise buckets,91,39.86224411409713,11.149992462242333
two_bucket_carry,Two carry-noise buckets,92,39.86224411409713,11.272519851937302
two_bucket_carry,Two carry-noise buckets,93,39.86224411409713,11.395047241632271
two_bucket_carry,Two carry-noise buckets,94,39.86224411409713,11.517574631327244
two_bucket_carry,Two carry-noise buckets,95,39.86224411409713,11.640102021022214
two_bucket_carry,Two carry-noise buckets,96,39.86224411409713,11.762629410717185
two_bucket_carry,Two carry-noise buckets,97,39.86224411409713,11.885156800412155
two_bucket_carry,Two carry-noise buckets,98,39.86224411409713,12.007684190107128
two_bucket_carry,Two carry-noise buckets,99,39.86224411409713,12.130211579802097
two_bucket_carry,Two carry-noise buckets,100,39.86224411409713,12.252738969497068
two_bucket_carry,Two carry-noise buckets,101,39.86224411409713,12.375266359192038
two_bucket_carry,Two carry-noise buckets,102,39.86224411409713,12.49779374888701
two_bucket_carry,Two carry-noise buckets,103,39.86224411409713,12.62032113858198
two_bucket_carry,Two carry-noise buckets,104,39.86224411409713,12.74284852827695
two_bucket_carry,Two carry-noise buckets,105,39.86224411409713,12.865375917971921
two_bucket_carry,Two carry-noise buckets,106,39.86224411409713,12.987903307666892
two_bucket_carry,Two carry-noise buckets,107,39.86224411409713,13.110430697361862
two_bucket_carry,Two carry-noise buckets,108,39.86224411409713,13.232958087056833
two_bucket_carry,Two carry-noise buckets,109,39.86224411409713,13.355485476751804
two_bucket_carry,Two carry-noise buckets,110,39.86224411409713,13.478012866446775
two_bucket_carry,Two carry-noise buckets,111,39.86224411409713,13.600540256141745
two_bucket_carry,Two carry-noise buckets,112,39.86224411409713,13.723067645836716
two_bucket_carry,Two carry-noise buckets,113,39.86224411409713,13.845595035531687
two_bucket_carry,Two carry-noise buckets,114,39.86224411409713,13.968122425226658
two_bucket_carry,Two carry-noise buckets,115,39.86224411409713,14.090649814921628
two_bucket_carry,Two carry-noise buckets,116,39.86224411409713,14.213177204616597
two_bucket_carry,Two carry-noise buckets,117,39.86224411409713,14.335704594311569
two_bucket_carry,Two carry-noise buckets,118,39.86224411409713,14.45823198400654
two_bucket_carry,Two carry-noise buckets,119,39.86224411409713,14.58075937370151
two_bucket_carry,Two carry-noise buckets,120,39.86224411409713,14.70328676339648
two_bucket_carry,Two carry-noise buckets,121,39.86224411409713,14.825814153091452
two_bucket_carry,Two carry-noise buckets,122,39.86224411409713,14.948341542786423
two_bucket_carry,Two carry-noise buckets,123,39.86224411409713,15.07086893248139
two_bucket_carry,Two carry-noise buckets,124,39.86224411409713,15.193396322176365
two_bucket_carry,Two carry-noise buckets,125,39.86224411409713,15.315923711871333
two_bucket_carry,Two carry-noise buckets,126,39.86224411409713,15.438451101566306
two_bucket_carry,Two carry-noise buckets,127,39.86224411409713,15.560978491261274
two_bucket_carry,Two carry-noise buckets,128,39.86224411409713,15.683505880956249
two_bucket_carry,Two carry-noise buckets,129,39.86224411409713,15.806033270651216
two_bucket_carry,Two carry-noise buckets,130,39.86224411409713,15.92856066034619
two_bucket_carry,Two carry-noise buckets,131,39.86224411409713,16.05108805004116
two_bucket_carry,Two carry-noise buckets,132,39.86224411409713,16.173615439736132
two_bucket_carry,Two carry-noise buckets,133,39.86224411409713,16.2961428294311
two_bucket_carry,Two carry-noise buckets,134,39.86224411409713,16.418670219126074
two_bucket_carry,Two carry-noise buckets,135,39.86224411409713,16.541197608821044
two_bucket_carry,Two carry-noise buckets,136,39.86224411409713,16.66372499851601
two_bucket_carry,Two carry-noise buckets,137,39.86224411409713,16.786252388210983
two_bucket_carry,Two carry-noise buckets,138,39.86224411409713,16.908779777905952
two_bucket_carry,Two carry-noise buckets,139,39.86224411409713,17.031307167600925
two_bucket_carry,Two carry-noise buckets,140,39.86224411409713,17.15383455729589
two_bucket_carry,Two carry-noise buckets,141,39.86224411409713,17.276361946990864
two_bucket_carry,Two carry-noise buckets,142,39.86224411409713,17.398889336685837
two_bucket_carry,Two carry-noise buckets,143,39.86224411409713,17.52141672638081
two_bucket_carry,Two carry-noise buckets,144,39.86224411409713,17.64394411607578
two_bucket_carry,Two carry-noise buckets,145,39.86224411409713,17.76647150577075
two_bucket_carry,Two carry-noise buckets,146,39.86224411409713,17.88899889546572
two_bucket_carry,Two carry-noise buckets,147,39.86224411409713,18.011526285160688
two_bucket_carry,Two carry-noise buckets,148,39.86224411409713,18.13405367485566
two_bucket_carry,Two carry-noise buckets,149,39.86224411409713,18.25658106455063
two_bucket_carry,Two carry-noise buckets,150,39.86224411409713,18.379108454245603
two_bucket_carry,Two carry-noise buckets,151,39.86224411409713,18.501635843940573
two_bucket_carry,Two carry-noise buckets,152,39.86224411409713,18.624163233635546
two_bucket_carry,Two carry-noise buckets,153,39.86224411409713,18.74669062333051
two_bucket_carry,Two carry-noise buckets,154,39.86224411409713,18.869218013025485
two_bucket_carry,Two carry-noise buckets,155,39.86224411409713,18.991745402720454
two_bucket_carry,Two carry-noise buckets,156,39.86224411409713,19.114272792415427
two_bucket_carry,Two carry-noise buckets,157,39.86224411409713,19.236800182110397
two_bucket_carry,Two carry-noise buckets,158,39.86224411409713,19.35932757180537
two_bucket_carry,Two carry-noise buckets,159,39.86224411409713,19.48185496150034
two_bucket_carry,Two carry-noise buckets,160,39.86224411409713,19.60438235119531
two_bucket_carry,Two carry-noise buckets,161,39.86224411409713,19.726909740890278
two_bucket_carry,Two carry-noise buckets,162,39.86224411409713,19.849437130585248
two_bucket_carry,Two carry-noise buckets,163,39.86224411409713,19.97196452028022
