cohort,scenario,date,elapsed_sessions,cash,equity,discounted_equity,discounted_pnl_change,contracts_1,contracts_2,spot_units
2025-04-21,short_one_futures_spot,2025-04-22,1,-2033.411639466746,0.7505321918809074,0.750489129793822,0.750489129793822,-0.3467568315584129,0.0,0.3453199621814756
2025-04-21,short_one_futures_spot,2025-04-23,2,-2191.1763877813523,0.8587832950794443,0.8586847518309593,0.10819562203713728,-0.3705439967095758,0.0,0.369008598619871
2025-04-21,short_one_futures_spot,2025-04-24,3,-1777.4617722622033,-1.7546763627684783,-1.7543743543058692,-2.6130591061368285,-0.3029796132173629,0.0,0.3022256038472767
2025-04-21,short_one_futures_spot,2025-04-25,4,-1682.8336305797877,-1.505578456293442,-1.5052329533463114,0.24914140095955783,-0.2856362441801137,0.0,0.2853072253753209
2025-04-21,short_one_futures_spot,2025-04-28,5,-1740.859929450769,-2.1351798384589564,-2.134567374723561,-0.6293344213772498,-0.2984315772037076,0.0,0.2979247444401053
2025-04-21,short_one_futures_spot,2025-04-29,6,-1937.9644419588728,-2.9132092358134525,-2.9122065003277906,-0.7776391256042294,-0.3299520074341371,0.0,0.3292842395267325
2025-04-21,short_one_futures_spot,2025-04-30,7,-1516.3170709092255,-3.05492084445296,-3.0536941144162353,-0.14148761408844468,-0.2563671006048241,0.0,0.2563278969877787
2025-04-21,short_one_futures_spot,2025-05-06,8,-2501.4724803001386,-2.7764251956312247,-2.7751510633974257,0.2785430510188096,-0.4123555384673714,0.0,0.4112596818250251
2025-04-21,short_one_futures_spot,2025-05-07,9,-2471.747243500516,-2.7194901381406105,-2.7180861737961863,0.057064889601239344,-0.407050504030446,0.0,0.4059945283654829
2025-04-21,short_one_futures_spot,2025-05-08,10,-3058.1995905461745,-4.978409379556108,-4.975553734478786,-2.2574675606825996,-0.498861601558009,0.0,0.4970798736708887
2025-04-21,short_one_futures_spot,2025-05-09,11,-2492.685827498162,-6.207014609853838,-6.2030983038594325,-1.2275445693806466,-0.4106872973726758,0.0,0.4099270664250861
2025-04-21,short_one_futures_spot,2025-05-12,12,-2678.340044776283,-8.542138249315771,-8.536258801383047,-2.3331604975236147,-0.4343952806994187,0.0,0.4336534624328202
2025-04-21,short_one_futures_spot,2025-05-13,13,-7.91249073570998,-7.91249073570998,-7.906590996485034,0.6296678048980136,0.0,0.0,0.0
2025-04-21,short_two_futures_spot,2025-04-21,0,21.003350234220164,0.0,0.0,0.0,0.0,0.0,0.0
